Motif	Factor	Evidence	Curated
MA0142.1_Pou5f1::Sox2	h1SMcG0005257	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0022892	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0013569	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0016676	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0002614	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0000978	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0008523	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0006253	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0009867	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0005320	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0002849	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0014528	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	h1SMcG0008833	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0002849	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0008523	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0005257	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0006253	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0005320	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0016676	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0000978	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0022892	ChIP-seq	Y
MA0143.4_SOX2	h1SMcG0009867	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0019755	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0021529	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0014005	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0010603	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0011934	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0000267	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0014619	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0011654	ChIP-seq	Y
MA0149.1_EWSR1-FLI1	h1SMcG0014537	ChIP-seq	Y
MA0151.1_Arid3a	h1SMcG0007864	SELEX	Y
MA0151.1_Arid3a	h1SMcG0003882	SELEX	Y
MA0159.1_RARA::RXRA	h1SMcG0020428	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0011606	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0003407	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0013660	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0004476	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0004352	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0001020	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0020721	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0012446	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0003571	COMPILED	Y
MA0159.1_RARA::RXRA	h1SMcG0015595	COMPILED	Y
MA0160.1_NR4A2	h1SMcG0003571	COMPILED	Y
MA0160.1_NR4A2	h1SMcG0003407	COMPILED	Y
MA0160.1_NR4A2	h1SMcG0011606	COMPILED	Y
MA0160.1_NR4A2	h1SMcG0015595	COMPILED	Y
MA0164.1_Nr2e3	h1SMcG0012422	SELEX	Y
MA0164.1_Nr2e3	h1SMcG0005673	SELEX	Y
MA0164.1_Nr2e3	h1SMcG0008813	SELEX	Y
MA0165.1_Abd-B	h1SMcG0012902	bacterial 1-hybrid	Y
MA0165.1_Abd-B	h1SMcG0012022	bacterial 1-hybrid	Y
MA0165.1_Abd-B	h1SMcG0017428	bacterial 1-hybrid	Y
MA0165.1_Abd-B	h1SMcG0006855	bacterial 1-hybrid	Y
MA0165.1_Abd-B	h1SMcG0004569	bacterial 1-hybrid	Y
MA0166.1_Antp	h1SMcG0009117	bacterial 1-hybrid	Y
MA0166.1_Antp	h1SMcG0004569	bacterial 1-hybrid	Y
MA0166.1_Antp	h1SMcG0000012	bacterial 1-hybrid	Y
MA0166.1_Antp	h1SMcG0011765	bacterial 1-hybrid	Y
MA0166.1_Antp	h1SMcG0007041	bacterial 1-hybrid	Y
MA0166.1_Antp	h1SMcG0008090	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0003685	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0003736	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0007253	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0022849	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0021695	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0017394	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0011016	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0010690	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0000524	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0003155	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0021040	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0016366	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0002883	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0006684	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0022977	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0015394	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0020456	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0007474	bacterial 1-hybrid	Y
MA0167.1_Awh	h1SMcG0008475	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0000941	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0018836	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0016366	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0008401	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0002721	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0002500	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0003960	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0006684	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0008475	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0013909	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0007216	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0016884	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0015572	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0001296	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0006671	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0010623	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0020634	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0021271	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0021059	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0022062	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0020740	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0009835	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0011535	bacterial 1-hybrid	Y
MA0168.1_B-H1	h1SMcG0006497	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0008475	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0020740	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0016366	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0010623	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0006671	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0001296	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0009835	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0002721	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0015572	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0013909	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0018836	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0016884	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0007216	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0006497	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0000941	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0022062	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0021059	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0002500	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0003960	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0008401	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0006684	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0020634	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0021271	bacterial 1-hybrid	Y
MA0169.1_B-H2	h1SMcG0011535	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0003960	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0006671	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0016884	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0002721	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0018976	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0021059	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0020740	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0000941	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0022062	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0011535	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0015572	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0007216	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0013909	bacterial 1-hybrid	Y
MA0170.1_C15	h1SMcG0009835	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0013909	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0022016	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0006497	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0020634	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0018836	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0007216	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0020456	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0011765	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0002721	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0016884	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0022062	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0010623	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0009835	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0000548	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0008475	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0021059	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0015572	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0022849	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0001296	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0006684	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0000941	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0020740	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0002883	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0018916	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0003736	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0008401	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0021053	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0015394	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0021271	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0003727	bacterial 1-hybrid	Y
MA0171.1_CG11085	h1SMcG0002500	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0006684	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0013909	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0007253	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0003736	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0022849	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0016884	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0011765	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0021053	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0001296	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0002883	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0022016	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0021040	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0000761	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0003793	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0016366	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0020456	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0007216	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0008475	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0015572	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0015394	bacterial 1-hybrid	Y
MA0172.1_CG11294	h1SMcG0009835	bacterial 1-hybrid	Y
MA0173.1_CG11617	h1SMcG0011744	bacterial 1-hybrid	Y
MA0174.1_Dbx	h1SMcG0003861	bacterial 1-hybrid	Y
MA0174.1_Dbx	h1SMcG0012941	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0002883	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0000548	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0009835	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0020740	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0010623	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0006684	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0002721	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0020634	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0018836	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0018976	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0022849	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0003960	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0000941	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0013909	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0006671	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0014057	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0016884	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0021271	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0022062	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0001296	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0015572	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0007216	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0022711	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0018916	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0021059	bacterial 1-hybrid	Y
MA0175.1_lms	h1SMcG0011765	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0003960	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0002500	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0003727	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0018836	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0008475	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0009835	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0021053	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0022016	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0018916	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0013909	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0021059	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0011765	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0000548	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0006671	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0006497	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0007253	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0003736	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0002883	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0020634	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0015572	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0021040	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0022849	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0020456	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0015394	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0016884	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0010623	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0002721	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0006684	bacterial 1-hybrid	Y
MA0177.1_CG18599	h1SMcG0016366	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0011016	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0010190	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0022849	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0021695	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0003685	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0022977	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0017394	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0003736	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0010690	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0000524	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0002883	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0007474	bacterial 1-hybrid	Y
MA0178.1_CG32105	h1SMcG0003155	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0002883	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0016366	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0003793	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0022016	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0020634	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0000761	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0021040	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0003736	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0007474	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0000524	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0018836	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0015394	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0013909	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0021059	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0008475	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0015572	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0006497	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0006684	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0009835	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0001296	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0020456	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0010623	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0022849	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0016884	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0007253	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0021695	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0022167	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0017394	bacterial 1-hybrid	Y
MA0179.1_CG32532	h1SMcG0021053	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0000941	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0018836	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0007474	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0003793	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0002883	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0006684	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0009835	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0015394	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0008475	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0000761	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0015572	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0021053	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0013909	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0016366	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0022849	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0003736	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0016884	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0020456	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0001296	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0022016	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0021040	bacterial 1-hybrid	Y
MA0180.1_Vsx2	h1SMcG0007253	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0006684	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0021053	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0002883	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0009835	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0007216	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0000761	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0000941	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0020456	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0003736	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0001296	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0016366	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0015572	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0015394	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0021040	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0022062	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0007474	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0022016	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0003793	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0008475	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0022849	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0016884	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0007253	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0022167	bacterial 1-hybrid	Y
MA0181.1_Vsx1	h1SMcG0013909	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0022977	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0011016	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0003155	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0017394	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0003685	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0000524	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0021695	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0010690	bacterial 1-hybrid	Y
MA0182.1_CG4328-RA	h1SMcG0007474	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0009835	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0001296	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0006497	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0022849	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0007474	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0022977	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0022016	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0016366	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0021040	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0007253	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0013909	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0015394	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0018836	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0000941	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0003685	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0003736	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0011016	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0020456	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0003793	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0021059	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0000761	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0010623	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0018062	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0015572	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0002883	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0016884	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0003155	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0006684	bacterial 1-hybrid	Y
MA0184.1_CG9876	h1SMcG0008475	bacterial 1-hybrid	Y
