Motif	Factor	Evidence	Curated
GM.5.0.bHLH.0041	>h1SMcG0018894	Orthologs	N
GM.5.0.bHLH.0041	h1SMcG0021295	Orthologs	N
GM.5.0.STAT.0003	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0003	h1SMcG0007325	Orthologs	N
GM.5.0.Forkhead.0017	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0017	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0017	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0017	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0017	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0017	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0017	h1SMcG0007411	Orthologs	N
GM.5.0.C2H2_ZF.0055	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0042	h1SMcG0004651	Orthologs	N
GM.5.0.bHLH.0042	h1SMcG0012768	Orthologs	N
GM.5.0.Sox.0017	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0030	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0063	h1SMcG0018916	Orthologs	N
GM.5.0.C2H2_ZF.0056	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0064	h1SMcG0011535	Orthologs	N
GM.5.0.Homeodomain_POU.0008	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0007	h1SMcG0014619	Orthologs	N
GM.5.0.GATA.0007	h1SMcG0009369	Orthologs	N
GM.5.0.Homeodomain.0065	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0018	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0031	h1SMcG0021496	Orthologs	N
GM.5.0.Unknown.0006	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0066	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0023	h1SMnG0017612	Orthologs	N
GM.5.0.Mixed.0023	h1SMcG0010707	Orthologs	N
GM.5.0.bHLH.0043	h1SMcG0016956	Orthologs	N
GM.5.0.bHLH.0044	h1SMcG0001531	Orthologs	N
GM.5.0.bHLH.0044	h1SMcG0001162	Orthologs	N
GM.5.0.bHLH.0045	h1SMcG0004651	Orthologs	N
GM.5.0.bHLH.0045	h1SMcG0012768	Orthologs	N
GM.5.0.Nuclear_receptor.0032	h1SMcG0001020	Orthologs	N
GM.5.0.bZIP.0024	h1SMcG0010609	Orthologs	N
GM.5.0.bZIP.0024	h1SMcG0017602	Orthologs	N
GM.5.0.bZIP.0024	h1SMcG0004816	Orthologs	N
GM.5.0.bZIP.0024	h1SMcG0008373	Orthologs	N
GM.5.0.C2H2_ZF.0057	h1SMcG0018872	Orthologs	N
GM.5.0.C2H2_ZF.0057	>h1SMcG0005177	Orthologs	N
GM.5.0.Unknown.0007	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.STAT.0004	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0004	h1SMcG0007325	Orthologs	N
GM.5.0.GATA.0008	h1SMcG0000267	Orthologs	N
GM.5.0.GATA.0008	h1SMcG0009369	Orthologs	N
GM.5.0.C2H2_ZF.0058	h1SMcG0002845	Orthologs	N
GM.5.0.AT_hook.0001	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0025	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0014	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0008	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0059	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0060	h1SMcG0019798	Orthologs	N
GM.5.0.C2H2_ZF.0060	h1SMcG0019799	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0020478	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0019	h1SMcG0007411	Orthologs	N
GM.5.0.GATA.0009	h1SMcG0009369	Orthologs	N
GM.5.0.TBP.0001	h1SMcG0020592	Orthologs	N
GM.5.0.TBP.0001	h1SMcG0010290	Orthologs	N
GM.5.0.TBP.0001	h1SMcG0010366	Orthologs	N
GM.5.0.TBP.0001	h1SMcG0010076	Orthologs	N
GM.5.0.TBP.0001	h1SMcG0006042	Orthologs	N
GM.5.0.Homeodomain.0067	h1SMcG0014159	Orthologs	N
GM.5.0.Homeodomain.0068	h1SMcG0001722	Orthologs	N
GM.5.0.bHLH.0046	h1SMcG0013330	Orthologs	N
GM.5.0.Nuclear_receptor.0033	h1SMcG0016703	Orthologs	N
GM.5.0.Homeodomain_POU.0009	h1SMcG0008833	Orthologs	N
GM.5.0.Homeodomain_POU.0009	h1SMcG0002614	Orthologs	N
GM.5.0.TEA.0001	h1SMcG0015294	Orthologs	N
GM.5.0.Nuclear_receptor.0034	h1SMcG0019688	Orthologs	N
GM.5.0.HSF.0002	h1SMcG0006379	Orthologs	N
GM.5.0.bZIP.0026	h1SMcG0012645	Orthologs	N
GM.5.0.Mixed.0024	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0061	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0047	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0048	h1SMcG0018604	Orthologs	N
GM.5.0.bHLH.0048	h1SMnG0012616	Orthologs	N
GM.5.0.bHLH.0048	h1SMcG0022832	Orthologs	N
GM.5.0.bHLH.0048	h1SMcG0007018	Orthologs	N
GM.5.0.bHLH.0048	h1SMcG0001531	Orthologs	N
GM.5.0.Mixed.0025	h1SMcG0020760	Orthologs	N
GM.5.0.IRF.0004	h1SMcG0007329	Orthologs	N
GM.5.0.IRF.0004	h1SMcG0007325	Orthologs	N
GM.5.0.Ets.0015	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0018	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0026	h1SMcG0016003	Orthologs	N
GM.5.0.Mixed.0026	h1SMnG0025958	Orthologs	N
GM.5.0.Homeodomain_POU.0010	h1SMcG0008833	Orthologs	N
GM.5.0.STAT.0005	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0005	h1SMcG0007325	Orthologs	N
GM.5.0.Nuclear_receptor.0035	h1SMcG0001020	Orthologs	N
GM.5.0.Nuclear_receptor.0035	h1SMcG0015595	Orthologs	N
GM.5.0.Nuclear_receptor.0035	h1SMcG0019688	Orthologs	N
GM.5.0.C2H2_ZF.0062	h1SMcG0001975	Orthologs	N
GM.5.0.C2H2_ZF.0063	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0036	h1SMcG0001020	Orthologs	N
GM.5.0.Homeodomain.0069	h1SMcG0006671	Orthologs	N
GM.5.0.STAT.0006	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0006	h1SMcG0007325	Orthologs	N
GM.5.0.Nuclear_receptor.0037	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0064	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0020	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0020	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0020	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0020	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0020	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0020	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0020	h1SMcG0007411	Orthologs	N
GM.5.0.Homeodomain.0070	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0070	h1SMcG0003298	Orthologs	N
GM.5.0.Homeodomain.0070	h1SMcG0007041	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0015193	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0011310	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0009686	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0010609	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0017602	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0004816	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0008907	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0010789	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0006281	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0003130	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0016730	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMnG0017612	Orthologs	N
GM.5.0.CBF_NF-Y.0002	h1SMcG0010707	Orthologs	N
GM.5.0.Mixed.0027	h1SMcG0001531	Orthologs	N
GM.5.0.Mixed.0027	h1SMcG0001975	Orthologs	N
GM.5.0.Homeodomain.0071	h1SMcG0014159	Orthologs	N
GM.5.0.Homeodomain.0072	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0072	h1SMcG0018062	Orthologs	N
GM.5.0.Homeodomain.0072	h1SMcG0007041	Orthologs	N
GM.5.0.bHLH.0049	h1SMcG0021295	Orthologs	N
GM.5.0.Sox.0019	h1SMcG0008523	Orthologs	N
GM.5.0.Unknown.0009	h1SMcG0001531	Orthologs	N
GM.5.0.Unknown.0009	h1SMcG0006042	Orthologs	N
GM.5.0.C2H2_ZF.0065	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0006261	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0021	h1SMcG0007411	Orthologs	N
GM.5.0.C2H2_ZF.0066	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0027	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0028	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0038	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0073	h1SMcG0021271	Orthologs	N
GM.5.0.Homeodomain.0073	h1SMcG0003685	Orthologs	N
GM.5.0.C2H2_ZF.0067	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0010	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0022	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0068	h1SMcG0015673	Orthologs	N
GM.5.0.MADS_box.0004	h1SMcG0000971	Orthologs	N
GM.5.0.Nuclear_receptor.0039	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Grainyhead.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0023	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0069	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0024	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0005	h1SMcG0015595	Orthologs	N
GM.5.0.MADS_box.0005	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0070	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.p53.0002	>h1SMcG0016868	Orthologs	N
GM.5.0.Nuclear_receptor.0040	h1SMcG0001020	Orthologs	N
GM.5.0.Nuclear_receptor.0040	h1SMcG0021496	Orthologs	N
GM.5.0.Nuclear_receptor.0040	h1SMcG0015595	Orthologs	N
GM.5.0.T-box.0009	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.p53.0003	>h1SMcG0016868	Orthologs	N
GM.5.0.IRF.0005	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0028	h1SMcG0010990	Orthologs	N
GM.5.0.C2H2_ZF.0071	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0072	h1SMcG0018872	Orthologs	N
GM.5.0.C2H2_ZF.0072	>h1SMcG0005177	Orthologs	N
GM.5.0.TEA.0002	h1SMcG0015294	Orthologs	N
GM.5.0.Unknown.0011	h1SMcG0014251	Orthologs	N
GM.5.0.Ets.0016	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0073	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0010	h1SMcG0009369	Orthologs	N
GM.5.0.HSF.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0029	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0006	h1SMcG0012454	Orthologs	N
GM.5.0.Rel.0006	h1SMcG0003436	Orthologs	N
GM.5.0.Rel.0006	h1SMcG0009582	Orthologs	N
GM.5.0.THAP_finger.0002	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0041	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0074	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0029	h1SMcG0006635	Orthologs	N
GM.5.0.MADS_box.0006	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0012	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0042	h1SMcG0016703	Orthologs	N
GM.5.0.Forkhead.0025	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0025	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0025	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0025	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0025	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0025	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0025	h1SMcG0007411	Orthologs	N
GM.5.0.C2H2_ZF.0075	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.RFX.0006	h1SMcG0006375	Orthologs	N
GM.5.0.RFX.0006	h1SMcG0020741	Orthologs	N
GM.5.0.RFX.0006	h1SMcG0015193	Orthologs	N
GM.5.0.CUT_Homeodomain.0002	>h1SMcG0000889	Orthologs	N
GM.5.0.CUT_Homeodomain.0002	h1SMcG0023033	Orthologs	N
GM.5.0.CUT_Homeodomain.0002	h1SMcG0011844	Orthologs	N
GM.5.0.CENPB.0001	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0020478	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0026	h1SMcG0007411	Orthologs	N
GM.5.0.GCM.0002	h1SMcG0013982	Orthologs	N
GM.5.0.bZIP.0030	h1SMcG0010609	Orthologs	N
GM.5.0.bZIP.0030	h1SMcG0017602	Orthologs	N
GM.5.0.bZIP.0030	h1SMcG0004816	Orthologs	N
GM.5.0.T-box.0010	h1SMcG0010860	Orthologs	N
GM.5.0.Mixed.0030	h1SMcG0019798	Orthologs	N
GM.5.0.Mixed.0030	h1SMcG0019799	Orthologs	N
GM.5.0.Myb_SANT.0007	h1SMcG0021112	Orthologs	N
GM.5.0.Unknown.0013	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0076	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0077	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0078	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0074	h1SMcG0000941	Orthologs	N
GM.5.0.Unknown.0014	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0007	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0017	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0079	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0080	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0081	h1SMcG0001434	Orthologs	N
GM.5.0.Paired_box.0003	h1SMcG0008441	Orthologs	N
GM.5.0.Forkhead.0027	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0043	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0031	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0075	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0075	h1SMcG0007041	Orthologs	N
GM.5.0.Homeodomain.0075	h1SMcG0020634	Orthologs	N
GM.5.0.Sox.0020	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0028	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0082	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0029	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.E2F.0007	h1SMnG0017612	Orthologs	N
GM.5.0.E2F.0007	h1SMcG0010707	Orthologs	N
GM.5.0.Homeodomain.0076	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0006	h1SMcG0007329	Orthologs	N
GM.5.0.IRF.0006	h1SMcG0007325	Orthologs	N
GM.5.0.C2H2_ZF.0083	h1SMcG0018383	Orthologs	N
GM.5.0.Mixed.0031	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0077	h1SMcG0003298	Orthologs	N
GM.5.0.EIN3.0001	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0078	h1SMcG0012776	Orthologs	N
GM.5.0.bZIP.0032	h1SMcG0008373	Orthologs	N
GM.5.0.C2H2_ZF.0084	>h1SMcG0005177	Orthologs	N
GM.5.0.Sox.0021	h1SMcG0016676	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0019688	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0030	h1SMcG0007411	Orthologs	N
GM.5.0.C2H2_ZF.0085	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.CSD.0001	h1SMcG0008270	Orthologs	N
GM.5.0.C2H2_ZF_Homeodomain.0003	h1SMcG0006102	Orthologs	N
GM.5.0.C2H2_ZF.0086	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0087	h1SMcG0015343	Orthologs	N
GM.5.0.C2H2_ZF.0087	h1SMcG0022224	Orthologs	N
GM.5.0.Nuclear_receptor.0044	h1SMcG0011606	Orthologs	N
GM.5.0.C2H2_ZF.0088	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0045	h1SMcG0001020	Orthologs	N
GM.5.0.Nuclear_receptor.0045	h1SMcG0021496	Orthologs	N
GM.5.0.Unknown.0015	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0089	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0032	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0079	h1SMcG0003130	Orthologs	N
GM.5.0.C2H2_ZF.0090	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0033	h1SMcG0010190	Orthologs	N
GM.5.0.Homeodomain.0080	h1SMcG0002883	Orthologs	N
GM.5.0.Homeodomain.0080	h1SMcG0022849	Orthologs	N
GM.5.0.Homeodomain.0080	h1SMcG0016366	Orthologs	N
GM.5.0.STAT.0007	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0007	h1SMcG0007325	Orthologs	N
GM.5.0.C2H2_ZF.0091	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0034	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0046	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0092	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0035	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0036	h1SMcG0008833	Orthologs	N
GM.5.0.Mixed.0036	h1SMcG0002614	Orthologs	N
GM.5.0.Mixed.0036	h1SMcG0013730	Orthologs	N
GM.5.0.C2H2_ZF.0093	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0081	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.CUT_Homeodomain.0003	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0003	h1SMcG0019233	Orthologs	N
GM.5.0.CUT_Homeodomain.0003	>h1SMcG0000889	Orthologs	N
GM.5.0.CUT_Homeodomain.0003	h1SMcG0023033	Orthologs	N
GM.5.0.CUT_Homeodomain.0003	h1SMcG0011844	Orthologs	N
GM.5.0.Ets.0018	h1SMcG0000267	Orthologs	N
GM.5.0.Ets.0018	h1SMcG0011654	Orthologs	N
GM.5.0.Ets.0018	h1SMcG0009369	Orthologs	N
GM.5.0.C2H2_ZF.0094	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0016	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0082	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0033	h1SMcG0007969	Orthologs	N
GM.5.0.C2H2_ZF.0095	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0017	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Myb_SANT.0008	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0083	h1SMcG0003130	Orthologs	N
GM.5.0.Homeodomain.0084	h1SMcG0021332	Orthologs	N
GM.5.0.Mixed.0037	h1SMcG0006548	Orthologs	N
GM.5.0.Mixed.0037	h1SMcG0006193	Orthologs	N
GM.5.0.C2H2_ZF.0096	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.TEA.0003	h1SMcG0015294	Orthologs	N
GM.5.0.bHLH.0050	h1SMcG0018604	Orthologs	N
GM.5.0.Grainyhead.0004	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0051	h1SMcG0011688	Orthologs	N
GM.5.0.C2H2_ZF.0097	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0052	h1SMcG0021295	Orthologs	N
GM.5.0.Homeodomain.0085	h1SMcG0014295	Orthologs	N
GM.5.0.C2H2_ZF.0098	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0038	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0008	h1SMcG0000971	Orthologs	N
GM.5.0.AP-2.0005	h1SMcG0006465	Orthologs	N
GM.5.0.Sox.0022	h1SMcG0016676	Orthologs	N
GM.5.0.STAT.0008	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0008	h1SMcG0007325	Orthologs	N
GM.5.0.Unknown.0018	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0034	h1SMcG0006635	Orthologs	N
GM.5.0.Nuclear_receptor.0047	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0039	h1SMcG0021295	Orthologs	N
GM.5.0.Mixed.0040	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0086	h1SMcG0020634	Orthologs	N
GM.5.0.C2H2_ZF.0099	>h1SMcG0005177	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0016366	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0000827	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0007253	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0004103	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0015394	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0002883	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0022849	Orthologs	N
GM.5.0.Homeodomain.0087	h1SMcG0022016	Orthologs	N
GM.5.0.Homeodomain.0088	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0053	h1SMcG0011310	Orthologs	N
GM.5.0.bHLH.0053	h1SMcG0009686	Orthologs	N
GM.5.0.bHLH.0053	h1SMcG0021295	Orthologs	N
GM.5.0.Ets.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0048	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0054	h1SMcG0001531	Orthologs	N
GM.5.0.E2F.0008	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0089	h1SMcG0003130	Orthologs	N
GM.5.0.Runt.0004	h1SMcG0016472	Orthologs	N
GM.5.0.C2H2_ZF.0100	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0101	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0023	h1SMcG0013594	Orthologs	N
GM.5.0.bHLH.0055	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Runt.0005	h1SMcG0016472	Orthologs	N
GM.5.0.Nuclear_receptor.0049	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0041	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.STAT.0009	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0009	h1SMcG0007325	Orthologs	N
GM.5.0.Homeodomain.0090	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0091	h1SMcG0004695	Orthologs	N
GM.5.0.Homeodomain.0091	h1SMcG0014159	Orthologs	N
GM.5.0.Homeodomain.0091	h1SMcG0021332	Orthologs	N
GM.5.0.Nuclear_receptor.0050	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0035	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0102	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0042	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0103	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0051	h1SMcG0001020	Orthologs	N
GM.5.0.Homeodomain.0092	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0104	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0024	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0043	h1SMcG0019798	Orthologs	N
